Statement,Link,Date,Source,Label
“In every other major industrial country in the world … inflation is higher.”,https://www.politifact.com/factchecks/2022/jun/22/joe-biden/fact-checking-joe-biden-inflation-rates-among-uss-/,6/22/2022 0:00,Joe Biden,half-true
An image shows gas prices on Jan. 6 2021.,https://www.politifact.com/factchecks/2022/jun/21/viral-image/viral-image-gas-prices-2015-not-jan-6-2021/,6/21/2022 0:00,Viral image,FALSE
A compilation of images shows what Joe Biden has “done to our country.”,https://www.politifact.com/factchecks/2022/jun/21/instagram-posts/viral-meme-shared-benny-johnson-features-old-out-c/,6/21/2022 0:00,Instagram posts,FALSE
Says Jen Psaki said “President Biden might need kneepads for riding his bike but the last guy needed kneepads for visiting the Kremlin.”,https://www.politifact.com/factchecks/2022/jun/21/viral-image/no-psaki-didnt-tweet-about-biden-trump-and-kneepad/,6/21/2022 0:00,Viral image,pants-fire
Prince Harry and Meghan “have finally signed the divorce papers.”,https://www.politifact.com/factchecks/2022/jun/21/facebook-posts/no-prince-harry-and-meghan-didnt-get-divorced/,6/21/2022 0:00,Facebook posts,FALSE
Thousands of cattle that recently died in Kansas weren’t killed by the heat.,https://www.politifact.com/factchecks/2022/jun/21/facebook-posts/extreme-heat-killed-cattle-not-chemtrails-or-food-/,6/21/2022 0:00,Facebook posts,FALSE
"Waiting periods for gun purchases may not make a difference because ""If somebody's decided that they're gonna take their life they're gonna take their life.""",https://www.politifact.com/factchecks/2022/jun/21/van-wanggaard/wisconsin-gop-state-sen-wanggaard-base-claim-about/,6/21/2022 0:00,Van Wanggaard,FALSE
The impact of President Biden being beholden to the Green New Deal radicals in his party has electricity costs through the roof in Texas.,https://www.politifact.com/factchecks/2022/jun/21/ted-cruz/green-new-deal-not-blame-high-electricity-costs/,6/21/2022 0:00,Ted Cruz,FALSE
“Zach Nunn took money from Adventureland’s CEO then sponsored legislation to loosen amusement park safety rules. A child died. Zach Nunn put his big donor first ahead of the safety of Iowa families.”,https://www.politifact.com/factchecks/2022/jun/18/cindy-axne/blaming-one-legislator-accident-ignores-lot/,6/17/2022 0:00,Cindy Axne,barely-true
Photo shows Kim Jong Un’s weight loss,https://www.politifact.com/factchecks/2022/jun/17/viral-image/altered-photo-makes-kim-jong-un-appear-thinner/,6/17/2022 0:00,Viral image,FALSE
Soviet and Chinese communists have “grabbed control” of U.S. entertainment movies television music academia K-12 education and the news media.,https://www.politifact.com/factchecks/2022/jun/17/monica-crowley/pants-fire-claim-communists-have-controlled-us-ins/,6/17/2022 0:00,Monica Crowley,pants-fire
“U.S. House of Reps. votes 226-194 to criminalize disassembling cleaning and re-assembling your gun without a firearm manufacturer’s license including 8 Republicans!”,https://www.politifact.com/factchecks/2022/jun/17/gun-owners-america/house-proposal-does-not-criminalize-gun-owners-per/,6/17/2022 0:00,Gun Owners of America,FALSE
Photo shows U.S. Rep. Lauren Boebert with two scantily dressed men.,https://www.politifact.com/factchecks/2022/jun/16/tweets/no-isnt-lauren-boebert-posing-two-half-dressed-men/,6/16/2022 0:00,Tweets,FALSE
Three mass shootings were meant to distract from Hillary Clinton controversies.,https://www.politifact.com/factchecks/2022/jun/16/ted-nugent/no-these-mass-shootings-werent-plot-protect-hillar/,6/16/2022 0:00,Ted Nugent,pants-fire
"$3 million per day in ""your tax dollars"" are being spent to guard ""unused border wall materials.""",https://www.politifact.com/factchecks/2022/jun/16/joni-ernst/hard-pin-down-growing-cost-unused-border-materials/,6/16/2022 0:00,Joni Ernst,half-true
Blake Masters “unironically quoted a Nazi called World War II an unjust war called the Unabomber one of his intellectual influencers and shared an article attacking Israel as the North Korea of the Middle East.”,https://www.politifact.com/factchecks/2022/jun/16/jim-lamon/arizona-us-senate-race-attack-ties-masters-nazis-u/,6/16/2022 0:00,Jim Lamon,half-true
"A Big Boy restaurant sign said Donald Trump ""was right"" when he ""predicted if Biden was elected you'd see $5 $6 and $7 gas.""",https://www.politifact.com/factchecks/2022/jun/16/viral-image/image-anti-biden-billboard-about-gas-prices-was-di/,6/15/2022 0:00,Viral image,FALSE
95-item list of food-destroying incidents demonstrates that “you are duped if you think they aren’t planning a food shortage.”,https://www.politifact.com/factchecks/2022/jun/15/facebook-posts/95-item-list-doesnt-prove-there-are-ongoing-plans-/,6/15/2022 0:00,Facebook posts,FALSE
A doctor at the Mayo Clinic is misdiagnosing pregnancies of Trump supporters so they have abortions.,https://www.politifact.com/factchecks/2022/jun/15/young-americas-foundation/hoax-claim-about-mayo-clinic-trump-supporters-and-/,6/15/2022 0:00,Young America's Foundation,pants-fire
"The Pentagon ""finally comes clean"" and ""admits...that there are 46 U.S. military-funded biolabs in Ukraine""",https://www.politifact.com/factchecks/2022/jun/15/blog-posting/pentagon-didnt-admit-there-are-46-us-funded-biolab/,6/15/2022 0:00,Bloggers,FALSE
"Republican politicians are pushing a plan ""that could raise taxes on almost one in three Wisconsinites and sunset Social Security and Medicare in five years.""",https://www.politifact.com/factchecks/2022/jun/15/state-democratic-party-wisconsin/democrats-still-exaggerating-gop-backing-scotts-pl/,6/15/2022 0:00,Democratic Party of Wisconsin,barely-true
Justin Bieber’s Ramsay Hunt syndrome and Hailey Bieber’s blood clot were caused by COVID-19 vaccines.,https://www.politifact.com/factchecks/2022/jun/15/facebook-posts/no-evidence-justin-biebers-facial-paralysis-caused/,6/14/2022 0:00,Facebook posts,FALSE
President Biden confirm(ed) everyone will receive their $1k gas checks this week!!,https://www.politifact.com/factchecks/2022/jun/14/facebook-posts/no-federal-payments-way-gas-price-relief/,6/14/2022 0:00,Facebook posts,FALSE
When Joe Biden “walked into this administration … 20 million people were on unemployment insurance benefits.”,https://www.politifact.com/factchecks/2022/jun/14/karine-jean-pierre/white-house-gets-it-wrong-unemployment-level-when-/,6/14/2022 0:00,Karine Jean-Pierre,FALSE
Image shows Paul Pelosi bruised in a booking mugshot.,https://www.politifact.com/factchecks/2022/jun/14/viral-image/fake-mugshot-showing-badly-bruised-paul-pelosi-cir/,6/14/2022 0:00,Viral image,FALSE
“Not a single person in the crowd on January 6 was found to be carrying a firearm. Not one.”,https://www.politifact.com/factchecks/2022/jun/13/tucker-carlson/tucker-carlson-wrong-firearms-other-weapons-were-f/,6/13/2022 0:00,Tucker Carlson,FALSE
There are more females on Facebook than alive in the world.,https://www.politifact.com/factchecks/2022/jun/13/facebook-posts/no-there-arent-more-female-users-facebook-women-wo/,6/13/2022 0:00,Facebook posts,FALSE
“U.S. military at the White House arresting Congress.”,https://www.politifact.com/factchecks/2022/jun/13/facebook-posts/no-military-didnt-arrest-congressional-representat/,6/13/2022 0:00,Facebook posts,pants-fire
“Military take over on May 11 confirmed!”,https://www.politifact.com/factchecks/2022/jun/13/facebook-posts/no-military-takeover-hasnt-been-confirmed/,6/13/2022 0:00,Facebook posts,pants-fire
Americans aren’t required to show IDs to vote.,https://www.politifact.com/factchecks/2022/jun/13/nikki-haley/rules-vary-35-states-require-some-form-id-vote/,6/13/2022 0:00,Nikki Haley,barely-true
"“Donald Trump authorized up to 20000 National Guard troops to protect the Capitol"" before Jan. 6 2021 but was ""rejected"" by Nancy Pelosi and Chuck Schumer.",https://www.politifact.com/factchecks/2022/jun/13/sean-hannity/no-evidence-pelosi-rejected-trumps-authorization-2/,6/13/2022 0:00,Sean Hannity,FALSE
“Bennie Thompson actively cheer-led riots in the ’90s.”,https://www.politifact.com/factchecks/2022/jun/13/matt-gaetz/gaetz-mischaracterizes-bennie-thompsons-stance-rio/,6/13/2022 0:00,Matt Gaetz,FALSE
“A quarter of the entire acreage in the country that is under hemp production is here in North Carolina.”,https://www.politifact.com/factchecks/2022/jun/13/julie-mayfield/no-north-carolina-doesnt-grow-25-nations-hemp/,6/13/2022 0:00,Julie Mayfield,FALSE
“U.S. military arrests Michael Sussmann.”,https://www.politifact.com/factchecks/2022/jun/10/facebook-posts/no-military-didnt-arrest-michael-sussmann/,6/10/2022 0:00,Facebook posts,pants-fire
The official pride flag was altered to include Ukrainian colors.,https://www.politifact.com/factchecks/2022/jun/10/tweets/no-ukrainian-colors-were-not-added-official-pride-/,6/10/2022 0:00,Tweets,FALSE
A “public health warning” was recently issued for fluoride toothpaste.,https://www.politifact.com/factchecks/2022/jun/10/facebook-posts/no-public-health-warning-wasnt-recently-issued-flu/,6/10/2022 0:00,Facebook posts,FALSE
Gavin Newsom reportedly intervened at the request of Nancy Pelosi and directly ordered the California Highway Patrol to drop all charges against Paul Pelosi for his DUI arrest.,https://www.politifact.com/factchecks/2022/jun/10/instagram-posts/charges-havent-been-dismissed-against-paul-pelosi-/,6/10/2022 0:00,Instagram posts,FALSE
Joe Biden approved a “new card” that “gives free health insurance to Americans” who are 25 and older.,https://www.politifact.com/factchecks/2022/jun/10/facebook-posts/sorry-free-health-insurance-americans-25-and-older/,6/10/2022 0:00,Facebook posts,FALSE
"Nearly 60% of all student loan debt is held by the rich and upper-middle class so forgiveness would give the wealthy a ""financial windfall"" but not really help low-income people.",https://www.politifact.com/factchecks/2022/jun/10/glenn-grothman/grothman-mostly-right-who-would-benefit-student-lo/,6/10/2022 0:00,Glenn Grothman,half-true
“Bennie Thompson objected to the 2004 Presidential election.”,https://www.politifact.com/factchecks/2022/jun/10/house-republicans/fact-checking-whether-bennie-thompson-objected-200/,6/10/2022 0:00,House Republican Conference,mostly-true
The Jan. 6 2021 attack on the U.S. Capitol “was a dust-up.”,https://www.politifact.com/factchecks/2022/jun/09/jack-del-rio/washington-commanders-jack-del-rio-downplays-jan-6/,6/9/2022 0:00,Jack Del Rio,FALSE
Baby boomers didn’t have autism seizures allergies and other ailments when they were kids.,https://www.politifact.com/factchecks/2022/jun/09/facebook-posts/autism-allergies-and-other-diseases-and-disorders-/,6/9/2022 0:00,Facebook posts,barely-true
Ray Liotta died because of the COVID-19 vaccine.,https://www.politifact.com/factchecks/2022/jun/09/tweets/no-ray-liotta-didnt-die-covid-19-vaccine/,6/9/2022 0:00,Tweets,pants-fire
Says Barack Obama announced Joe Biden’s death.,https://www.politifact.com/factchecks/2022/jun/09/facebook-posts/no-obama-didnt-announce-bidens-death/,6/9/2022 0:00,Facebook posts,pants-fire
“There are fewer Iowans working today than when Gov. Reynolds took office.”,https://www.politifact.com/factchecks/2022/jun/09/zach-wahls/iowas-jobs-numbers-now-will-be-recalculated/,6/9/2022 0:00,Zach Wahls,mostly-true
Joe Biden resigned and “Trump is the new president.”,https://www.politifact.com/factchecks/2022/jun/09/facebook-posts/no-biden-didnt-resign-and-trump-didnt-replace-him/,6/9/2022 0:00,Facebook posts,pants-fire
On building an NFL stadium in Virginia.,https://www.politifact.com/factchecks/2022/jun/09/chap-petersen/chap-petersen-does-full-flop-commanders-stadium/,6/9/2022 0:00,Chap Petersen,full-flop
White supremacists are going to be “shooting up all Walmarts and will kill Blacks and Mexicans” in San Bernardino California.,https://www.politifact.com/factchecks/2022/jun/08/instagram-posts/rumors-race-based-threats-walmart-stores-san-berna/,6/8/2022 0:00,Instagram posts,FALSE
“USDA is predicting egg prices will be $12 a dozen by fall 2022.”,https://www.politifact.com/factchecks/2022/jun/08/facebook-posts/us-department-agriculture-did-not-predict-retail-p/,6/8/2022 0:00,Facebook posts,FALSE
“Public schools are now as segregated by race and class as they were in the 1960s.”,https://www.politifact.com/factchecks/2022/jun/08/bobby-scott/are-american-schools-more-segregated-today-1960s/,6/8/2022 0:00,Bobby Scott,mostly-true
“U.S. Orders MILLIONS Of Smallpox Vaccines Amid Global Monkeypox Outbreak.”,https://www.politifact.com/factchecks/2022/jun/08/facebook-posts/recent-us-smallpox-vaccine-order-unrelated-monkeyp/,6/8/2022 0:00,Facebook posts,half-true
Ukraine adopted “laws banning the Russian language.”,https://www.politifact.com/factchecks/2022/jun/08/sergey-lavrov/russian-has-not-been-banned-ukraine-despite-repeat/,6/8/2022 0:00,Sergey Lavrov,FALSE
Gun manufacturers are “the only industry in the country” that have immunity from lawsuits.,https://www.politifact.com/factchecks/2022/jun/08/joe-biden/biden-wrong-claim-about-gun-manufacturers-and-liab/,6/8/2022 0:00,Joe Biden,FALSE
On disbanding the Wisconsin Elections Commission,https://www.politifact.com/factchecks/2022/jun/08/tim-michels/gop-gubernatorial-candidate-michels-changes-course/,6/8/2022 0:00,Tim Michels,full-flop
BBC News edited out boos in footage of Boris Johnson arriving at the Queen’s Platinum Jubilee thanksgiving service.,https://www.politifact.com/factchecks/2022/jun/07/tweets/no-bbc-news-did-not-edit-footage-boris-johnson-rem/,6/7/2022 0:00,Tweets,FALSE
"In Zimbabwe people have started selling their toes for thousands of dollars due to (the) high cost of living.”,https://www.politifact.com/factchecks/2022/jun/07/facebook-posts/cash-toes-zimbabwe-no-rumors-started-joke/,2022-06-07 00:00:00,Facebook posts,false
A BP oil executive named Brice Cromwell blamed the Biden administration for high gas prices.,https://www.politifact.com/factchecks/2022/jun/07/facebook-posts/bp-oil-executive-mentioned-viral-facebook-posts-do/,2022-06-07 00:00:00,Facebook posts,pants-fire
“The N.C. GOP came out in support of Sen. [Rick] Scott's extremist policy to ‘Rescue America.’”,https://www.politifact.com/factchecks/2022/jun/07/barbara-gaskins/nc-democrat-falsely-says-state-gop-supports-contro/,2022-06-07 00:00:00,Barbara Gaskins,false
The tax carve out (Ron) Johnson spearheaded overwhelmingly benefited the wealthiest over small businesses.""",https://www.politifact.com/factchecks/2022/jun/07/state-democratic-party-wisconsin/yes-tax-break-ron-johnson-pushed-2017-has-benefite/,6/7/2022 0:00,Democratic Party of Wisconsin,TRUE
